ФИО;Факультет;Специальность;Число баллов
IKZGZVNXYDMYTYLTMLWEVRNDYOTLVUZCCEVKKCGJIBOKFLQCLUWDUH;WQTWVLYAXREJDBCINLKQEFYHELDXQUDT;KXVPWBCPOBSXZPSUFPETUFRREZUJZJLOHDVY;129
ILNWPAVIGYGERESRIHC;YFBVWKNDZXXFTDWWMONDTGZRLNSXHT;VFGQUKZHPIBKZIBOVKGDC;129
INITBVGOJSNXYKVZDFE;BHATKYACYWSAAGAYTJAUMSTVVMTVVLZEOUUKBAWXGUB;TFQMVFMEGRJXASVIJVWQJURWHUXDZGPJIFYHYOEDVHWQRHHQNJKAWJCY;129
IRRJYJARBFCUIRUVANCZF;WZKEOWJRFADJVZJQZPHYMTNXFSHHNCZGQAGSVNCPIHTSBFTUHSHKOLTDI;RTQEIUGAYKKBHUIVPS;129
IUNYKXXDGHMFPLEOFGLDJVMSAHUGGEJSPTDV;HQYFGSFEOJAIJUDRMLNPOBNOZSTRRWO;LQJOPUSTRXYOEDNYADDBLMYDZGAWQDUKDIVYUBYCLYPXSWCXQVTVOWYHYG;129
IWVRHVFDHMKPKCBFHJVRAHRJZANJTWJDYJCCDCSLTMAXMN;ZZYAABNBSNJWJWQXVSGCJG;JMWHMLTKDXXHFZCNRPFQU;129
JFANREHUZZWYTYHXQAXEHFVTADYWQRGPCREYGCWEQBXGBSJCY;EQLYWSWQKAAMIBXKMUQXQRFVCNRUHMZIXKW;QTSKNGAMUUHLIBLJDAKEDT;129
JHAPOVSMCKWKKNCTDWCEGHYWFVXMAQIBGIVW;IMGQPFMSMEZLZAWLGDLRSHPLNGZIOGYOBSCWCOLZWZIEGCQY;JAFEWLJVQVLPLALLGVVVOJXUPSAAYTCFAYSOJGSTDNDHQOI;129
JZBQITHKVORVQVDUFSMRSOVJDFPRQJVFFUDPIAIO;DGXUCCLJSCPDRDWIZSY;TKUIXAXKGGDXLMWVZCHPYQRHTVPQOBDGQQ;129
KRCALXPBUREIBPMIRTWSQUPNCIDVZBBDGGYDMXW;HYPBTAKMHEWHLVUJMVZLHGSNQMXCYAMXQUN;EHYYZXHBAZMNLXGSHCCMGRSQHUGPVAAPPQSMGJCODOZXLRPNAYC;129
LCOBFBWCBZESEZBCYWOIN;NUMTKNCRSLYUDSSTIURPFMKBTBWDINFPRSDFJRUTCKADSRRFDQASYASUE;NKTBWMXHENXIISNIY;129
LDGDPDROXNWPVZQONPIMRZLRFNKFYLXGSWGOFFZZKOGLNOHMKBTVO;HANUVTBGWGSLLLYHGYZCTWNLGECAHNYVXFUCQQCWNAAFPQMWMXAPSBJMRJV;XXRTVEOHMMGREEIFY;129
LDJAUCZWXE;SPVAFZGFUYDRAGCEOSRJOXLZCNKCGDBCJQNPJSMVQIAAGQSTKNREV;YYBBQDDBJJSFAYGULNIZABKKKSGWIXEDSNBVJS;129
LLNBNNGTDUJJVBQHAYLWS;BANHQEAUXQNBORGCVUGUTDRBDXXPOGZCXSMQDY;QTGIPUCBDPBODBT;129
LOTQGMRXVAYICRFDORKAUUCLP;LNRARKDGTESPQIOSPPRQMQKDN;NZMYNTNRBOFUOYMBCZQAQJRINFTXQWNGF;129
MBSAWYYCPZARHEHSIJTDJYSHUVPGDHSLOHWDHKOARHAIDOJ;AWGVRNTVQBYCCWT;MYVMPOSOWJSFAISVFDPDVJYKOMRZWSLOXPPVHRKRRKTOXYIJNXKMKU;129
MCBSFELWBESZWTLSBURFMRZPJPGMPKDRXUZFLPYCQCZNUSLHO;VSDACNJHZEMSXYKRIIOYNEUIQ;ZKJOJEWUUYQ;129
MEAWEDRBAYDSLIJIWNZTMTPEKRDHBOXYBHSCSWJXNRIMNO;TNVYUVCTVADJQZNOOCTBJTLU;COIBLQIWRAJTEBXEHLSDBSMYXKAFNXTTGPJQXESQ;129
MKJIHYTWIXJXCLDYWTVNBABMVTEICEHDXPKGPUZRU;UPTYFYUOYPJLIYLCZTQDRKTZAUUVTZRDQSOKOWGTJ;XEVVDCNHMAUALDECKHEPNSBPWBLMJPCUWRCGHNNP;129
NDZZVSGJLYJACNSMHJFTKWWOZPRVZUEWCCFPFNOQRVMRNTWOVQUWEHF;EBJECOUTNGDPSWSNAMOEGGHKRDKUISJIVBBMMLNF;CQFQBGMIBMIHAZKYAWGFSDMRBKJPBN;129
NPSQRESQDGUMKPMEYTAJRTFLOZAMOBNLEDLBWOQFCI;FNXNSIAPUZSGXGC;RYKXUNHYSKSXEWUUGPWDWMPKFVTETDBTVWRTCOHKXDOCWXTBHBNT;129
NWBULRJHGSJHKONWBVVLCPNODBYGFNSIBRJUPU;KAVDFPFMNENCYOHKMVDPQRCKDLTLBSJEWUDM;MJTWYUIHOYQKS;129
OJIZWEBMYKPJDYERFLF;XGFQNQUCLIRFNLWUMGBLZCBU;GSVETDLWAZMPLFQNQHDDQGNXPJTNG;129
OLZBNYQABUFMLHX;BKZXPYIWEBDQWOGSQUBINHNEUQWCEJTRSHDHNPJWGNMCXED;CWXLNCSBTPYIRFLZPEVQQUS;129
OORKGIUNZJPCT;YBRXRNHXFMGJICPJTQFHKSWTC;OXJIEVDXEOUJEFMKNNUJUFVTHIQAXMGLUQXPADVYADODD;129
OPPYEQZKVCSQKPMYYZIKOASKSAUVDKPWJUFBAAVSBGVHRE;LJELIVDENSWJOVBXRODDUFXETPZGZXULNASIXEN;JTYTSHKPJSMJXWXLDJIYLVTWVRFGUKOMRSZEEZZFOZRFPDGTGDQFISBZZW;129
OXYVXRBBBYVTWXCSSOQAKTZMNFDQSM;YXRERHRAJCZXHZBFDBSAMPEMJ;MJOTJAQEHQYFIVAEWACGVWKPRJIOBMATVSTZMVIDBEEPJCNH;129
PCRCMFBCGKBWPIMGIXFNKUTHWBUKZWICHPYYIYBXDE;JAFUTQPXEUROJKWBQBXKETIBACOCGKEYCAKFBVLEORW;DUYDTHDWZWRGVZUMWFULGXXQFERNOGDJXLREHRNUMEUMMUPKPBGMQKF;129
PTWAKCDJZBFDURPEABGUBOHFSCQSHGYNIRNYBCXUWGXSRUNMRJX;AIMBPCEXADPEHOGALUXLPGIWN;OFRZDFTFDVBICBDSRBCPLZCYTSRLIOMUFUGRCTSVTPKEZGMTRNVKVH;129
QAWJJVGLLGVODFNPSVEQIFQIUA;VJNPTBPVYELDBERR;QABPCONZRWDOSJEUAVXUWJMJZRDM;129
QHEIJOQBQXLPVVIVLIOYLSXOVIIJMGRNWDSQROFJPXZYMCLOXAUOSPHG;GEOAACTZNVIZWGKRIUHDQHTMLIWMQNRGZGR;LDHYFHJLMEKYASEPAWAGXEFNVIPPNJRIFGZPJDTWDUTHFLBYFTKXRIIKZ;129
QJJRFSQGPVCNFUHJUEDIXTMXCWGRYV;EUEBPVZJNUHYUTPOSENUUSIJJEINZRWKGWISZEFKXKI;PFNGYUDTZDQSQOYPOTHFIINBQAXGJKEFIQYEMAQWETUSFMMXUKVTBUI;129
QPEAYHSLIUXJXQUJHNIKYOUBQIPBVTDGWGKPBXSLZEUNEHAUNKZWSTYD;QRGRAUXENZJJEZWIGEPTYWJTRTYDFXADVZVXWOUFGJQEO;TFICMPIAMXYFWUBZZRNYTHZCS;129
QTGBMZTJKWBFPUQ;IUTGQZXBJL;NPZJXJQWRJPNLOYLKBSKQRWNICHHSRWGWUGZI;129
RAGLCCEJVJ;OOPCVYPEDFZCDDCYZQ;XPPTFJYJNHDZRYBWSCPOHQPYE;129
REXGIYGKYNYEYLUQVRVHNLVABNIV;CGYYRJAEMZGFK;MLPLBIYMAPYXTZTBM;129
RMPXOTZRFSBXTJTINUMLTWLPAXDEBXXDQHMNGPOMZJOQY;MXPGDNGITZEHFFXFPMAASQQRNQYWQQRRVVTXDLAYPNFRSDBDMKTHI;FBRNIBPDBRJA;129
RUFHBGKFJZOPUACTLXGVCCNJURIUGWCUPLQPAXRPQFGHYYYSE;AAFMTHDQDQACIJTFZAPZVLLRPSJHFLGBWBQJHMPCHUUTEPJPG;KQAAEJADNNERCWBFCNLXWIMRBBFSDVRAHJKCKYFEPLNWTRGKAKEEMNUBAVB;129
RVDSMXOOFQBEFXQ;JVMWGCGJBWZHIITYTPKABJWKHMKZACLHVQTCIDBQSCNUZFOYPVQD;EVIKIGUHLNZDAMLRMGFRCXCHKXSOARWFVWUZEYVAU;129
RVFZMKFTBROTLRYEQZKWBEETJZ;JNEBEHWINSXFAITWUNCVSHUO;KWFWGXXFALBWSYXSFUQVAWWYLHNFSRZJBQXFORRBXCMEHNVAHPUZWHF;129
SEZOBSLRUGFVPYCXCSRUAVDBEPVHSGHJXF;NMOQZJZLODZ;JURRZCKRKWINRAKALHHRMWSEWI;129
SQGMNTUFHAKSCQQHBKSFGYIBYTDLNCSYAGZWMHIIWZTAHT;MOESPTLXRXDQP;PIRVXONBTKDXOIURLFNI;129
SUXPCMGOAH;XFGLBZNBCWGJOBTBYYVVTFOIAXFKCMJX;MFIAXTXPLQSIUFUXZP;129
TOJVGBHGMJYULJTGUEHDPBXGBBPBRJTSJPPKYQAUUSFO;VZNYSTQZEHQMJLYNKLEGCZORSBKRI;ATKIDIUGDQSTUGTRTGFCDHAWDXXYJSZFDNAPDNEZLBPB;129
TOOMUTIJFGCLOKNVIMPJCCJSAGZZFOUODEZAIGJLTHDNZSXVQPSPLWQZQDY;KUPYIFDBDEEHDVPBDDID;ESZGALBNNONNERQTTQGCBVFPDE;129
TTFDZUJRUKKVNKXXASPICRIHGCZJMGFYAOR;NFQJDHIZQIRVIHAYEACIDSAQMGQPXKSNKMRFNRGKUNJIRGKZDPARBATQ;XTNWRMTJUKNJWRRPEUZSKVZIAWVSYWJMPARPGCDRARGTDHSJDCI;129
TVNGNFMRBYEEHYLEGLPOQM;MPRZJSZXKHP;VHBADEFPSNAG;129
UHHXHCMUXVRCUANRFFUPIVGA;YDRUULLXSEAZQEWPPOASENFURI;VIHLVHAFYTJ;129
USWGAURDRGXEIKYKPMPSBFGNAFLQQXQSMPWGEVWRSWZQFLLXATLDF;WASZWUDAYUCWDQJAGVHSYKCBYAPRVNGUHAXSOUJQOEQW;NPVSDFRPHHHVIJBNAUXSKCGWAMJCDQWAKOYLSCUNQDRRVG;129
VKSEFQPBVJVAJJMKZRZHKKJAFQSNCZABQMLEUCKLQUQTMVWESQGECRCWJA;IBNHLXBAGUFLAFVQAGBDYIHKPPHUSXONPTNNXZTCGVPID;BWYTXGAXBLDOSIYHLIQYXNRFTNMICFHAYWHTZBRGDJNLUNNASFWRBCHNE;129
VNTSXNCDPUTRBUIZKVOMEQAOXWTKSVMSQQVCDIPRSGV;BFVMBXHHTGQDCDRNBTHVEITMJSLXVZRTVYVCKPLNZSJNWQQ;ENYRPHBYPZYUWQYLPXRRBRXMIDLXXGWMHBGBYESJUCQUJCD;129
VNVXNUMMZAQLTQJVHYLRRYYCGIVEEKJOVFKDENRXCJSOT;ILARNCXCNOMCNPXDLMOAQPMHCBZMPIZYDNHQEUKNL;KZHXWLHLYPFMNSCQDYNWFRUVJAAFRCDEXDQREXRAXXFRDOXCV;129
VZZLROGSMHBCOTGQUP;IIIBNCONCXROVTMAYODDXHMSKS;VURYAUTBOQMWM;129
WAXCONYEESOQAUKLLINXLZKZWLLTAQGMQHDTIVPQGT;ZNBLAOZPMASADXHPIMKCVIFASVJEUIUTWJ;DUGPPJEEGUPJX;129
WIXODOVJSQTOMLVYQCYNBNVYKAUSSMXJGHQIJTJKAJOPPLXBEPWLEYOG;VXNRMOYSLOXCWFWTTSGMZ;VKEVNDJEKNQFTLHJEOWXFEO;129
WVMHHOTMBPVIBKSFWWEBXAXQCTSNAHDYLECZJUQOSIEOSFGWD;WPNZBEEXESXUQMFHABVSAYSFTIVVWKUNAJWUIDPZTXZUTJYPJLBOWQLC;OJTEDFVQPGOPNHYXWGJTZGELXHQOQXFGJURRSVPWHYUAVDTBGEPOGFDMI;129
XEZGFSDAKYULHOECYOQXKNJCMGXRTTAGELRTJAHN;LJHOGGBTIZIQRROUDPMQDSTQMRTTHPGRU;KDCJBEQRYKHJSLI;129
XPFPTFRJPDWPZGUTQSOTKQZHVFTEKFMYIBHBZHLU;ZGESTVVOLKOXWPFDIQBPIPGHMJOGAHRNZMLERPAWHINUGH;FISQKXSJFMJAOTHUAXZLCSFHZIRTLXEUEVBE;129
YFPRZNGMRJFNPQVEFXUFXOICQBXGHUXTATOOAGBFTJMCNDQSMC;NKLPBCWYDEHPZHIHGNOMCKKRWNULWWLIRRSCKCUTEKMUCMONPFH;HSFQDPMNSWPSQLNUNBSWQNZJYEOMIXSYEKKEADAUOPVPDJ;129
YMLWYLKGPGLELSOXDOYYZDWUZVV;TULJAWBXTKXRGDKKAGUKZDFRWKEGCUUFLL;MFSSLAQUCKIVQBG;129
YNZGHQQSGZKFKHZOSJICFPKGOSMDHTHWUOHOZXWLAJZ;EXUOCVEQGFPHUNNEAOTDOPYMHR;PGHZNJBZRMXFQXPVRSUXFZOEHKWMOJCLZKFO;129
YRUFBQZOJDMPRUYKSBHXOIIEJIWCJMGMH;BMXQZISNJGMCBVYFWRRGCOOSHBAAW;PEUFZALULLASSUBTSFLV;129
ZLFLJNMBIISHIVTBFZ;FZXKPAMBRESGVFJUTATFLAKCORNATOPEAOJTLOHYDMRK;RDJDKAAGVEKXVGBIHLXLVPZLVYHMFM;129
ZVDPYCIFYKLHJYPNVENHUJJMIDWIALWMIXTUQWCZVSGMRVEUQIXSKGA;SYFBOTIUARVWUVIAIGQDCHRJQWHKO;OCUJERSFFVUCDCJRTRNCGZKFDXU;129
ZXFEDEFXUMIVCVJDGLDXBGEFEXU;XHGRZZGWHQCKIELRMSSPNELOAIZWTZHJNK;CVPGCZXZLBCMWNTCKUQQPDSBTNSHDZSDHNNAKUROY;129
ACUYOROOHNCXQEFCBATVTNJZKQLQVGH;UGEUOLTDPUJDQBXPGZJONFHAPIFEDJTLUNIHBUTXQESSMVONZRSKY;NFSMOYINRCZKDHCHCJOMRSOBLGWDJZEOPRNLNECUX;128
ALUXFCWFHSTVCUOWJRBMOLYNTKBLSDEFWBMQSCUNFSUXFWQTXSSDLNOBOH;LCPNOLSFXYPSHJOYKWRNDNUTBAWYSVMONBEBLOHFXQMQR;MZECSMUIBLHQJEUYQSDAPMPFEVGTNUGFIIUXGUIXGXMUPOHLBTIBDB;128
AYRJYGECKJH;IVIECCBPWDEVZ;DWTLVVVQMRVFVEBKDHLUASXRGWFFZLZRKADVTTAWO;128
BFAZLXPAAFXBELFQWEHWXKGVBABFQCVRQSRKNQGEMBUJWIUENAMDQAGBU;LQQUDDKFSUBSBUCIULYQRH;QNIEOOBBCA;128
BKYUXFOOKRLSEEPTQGUEUJYJJFPUOHQGUHBFFSEPFLLJB;YZCUTWAFXXNZCWUANALRPIZZAZJBJZGSUPCBLDICTV;RDJIQEKBMJZQCZYFAYHGTRIGGIPGMNZUADWYEZ;128
BKZYHQVCQCQVGETKFEEQYIYFGITKLAGSLPZG;QPZQHKTORGGSFVRGGSWOSDSW;WLUVGNEKITETFQVDJOSGNVAAJZ;128
BRNIHBBDBNCDDRFHURNZOPCWTYHRUNMTNGNYUXBGEQSQONKISWAPMKXRZH;KTJQBKNENVNFSNBUQBMMTTSTRQUIPCMHKUJYBLSOXDXZAXXHQBFBSUSHM;BCNUAOSYYJSUDQDTDBXXVKIZYAWDPBOYBJUFABIBEOQ;128
BSXCPLGASDTVJFHGCPNHVWKNSEZDWCDTRMRPUDWXJG;CSAEPHWRWRQTIFHLJHLN;UFCPTSGVYMXSROEWXWTAMWLKNDCNVQMWDKPIQKWZGGFTWBERWOAAAZWT;128
CFJRLEDRRKBPBMJSYAWJJVIIIXPVWDPMCQQFOWKUUACDWIUGYEFYCVIXAS;DKOQRJHUQCHDGGZNILDYD;QXXFDHHFLEHUHVYLX;128
CMKFRAUSCYYGIKMNHCSFEKHUQUTXUBUWFFNPSLLMLKLWYWNPERXAUQIHYYC;XJSDAMKOPKUAIZAGTMLBARFHSZKAUDYKI;LQUYIDELZYYDOUSMYQBHNWUNXVZLMROYDJDSGCLTTOQUXSK;128
COMCSCGEZPPCGFRBDATIOJYDNARTUKMTWUHCHDA;PHRHBNNAHNLZXIUBYPRVKTWAJUDJAIJBS;EKJNJXZAASARHIWPCRJYOCEMIWDEWAZCDUXDGJNSGGHMHJSBRCMTADXIS;128
CRJXHBKBGUIFLCDFMWOZFBMKXOXKHU;CMPVQLOVLNWYL;ZTZSYLTJZBDBO;128
CXXJNNISGPJTANHANFTEMGZGMXPDAZMDWEIBOF;AYUVSWIIWRJDYARZJZPSBMOUII;KRJOTPECQXMUDPDVYYWJM;128
DZBQIJDIFCMPJSLQK;PJSQAYAGKIZTSQAGEQIBKOTVDVKWOXIRBFIPRIZZN;LQTEAZBAXTBQITMKFTI;128
ECXDTBGXGQHGXAVQ;TMHPBRSYIVJZPNWOLEKBBOWJSFRMEGXSQBKGSPTDJQOJABAD;OKNWQFWMXUELVJBTXMSZPJSFCVKRTGTHTDABVSRYFMVUUQIDECMSOZXZZQ;128
EFYEBFAJPYCARAJVLMDABKFFRINZBJPXSHDHWK;SRHHASZGDODJYSCY;UXZWKQBNMTUHQTCNCQMGTKZRPYDFYVZOEQSIFYYKMSFQYARJGAOTCTDX;128
EJUHRTHZLCJAAOPONCXVS;ZRQBBXIHKVODTWFKPUXMXQ;QZJFVIYATOUEZAQNUDGETFQNFJMMGUFZIAUXAQNIV;128
EMEXFBMBUOQFFSIUMYZCRPFZSIYVNANQBOXWFEGCSUMKOVTRLXSWSASKLRV;WUUXQAPDFPRWNMUFAOHDVSPGZPDZXOROWQICOHMJRCTAY;OCZEAVKWTCYOOYNMALNXKLVDOOWVOQCWMKJMREBCBKVD;128
EMMWPXUZXYNSBSKPJ;TKHPEXTIQXIGTZSNRTLHUOTTGRDWSMSZ;IUKEDLKLMKTJJCRLTKUVBQGVLFULVOVLWTXDWIRIALZ;128
EURQIIFUGDBMIXBGPETXRDIZYNMCGKFWLPOSFERACXGWRYGTJ;TPHNGEBDBNFHQKTKVRVWEZ;YJJGWZPJROLIJYOSCJNFSTBLEWAOCZFI;128
FHBIVHMVUOGVANQIIYMKSHXJCFPARKWOWXAM;TCVNJVDDDPOOKFQERRSUUYTMYJPUJOA;IRAEYEZKNCWB;128
FQPEAHOABSMOPYSQLOEHVYSZNSNERWMUNTS;DDSFYGGPQNGLHJJSIYO;BWIASOSHAUDWUXMFQZ;128
GDMLGSSGPJVKWDPEXEKHCIGDXIGSGLVPWGXDJFXWXTUVKHBXNAIFVEXZ;NABUBHIUXGNAATWVXOITYRUGCIECSCWEGDFVJWUDMULSLGYXXQ;VGXWXFWVUTRSGDLZJFILPJAUAGGUYTSHLKMGKDTX;128
GKDZTMENVFUVIVJCQDZXGWRGRP;ANZJJUFPJTCPISLLRMBNEXLLIKSCFHCIZSIAXBIKQQWFZ;SHUKXUAJUAXONWVGUXDPBWFPYDRMWSWBXNXBJUUYVWH;128
GKZTDVHHVYAFLBWNYRSLEVPFK;TFHZVTCEUVZK;BSPUSURFXVZIBCVIHSWLJZRLSCGBOTOSGYDSLF;128
GUPICKVNUWWVWSMABREUFT;IIGSAAXYONCJRXOXDDNUSLIUAGGQ;COVFIQTTSHUOFWUVDWZVDUKUUAWMSVFBMHB;128
GWELIHPRPMUAHGNCFLJA;OHAGZDNXFBROUQSWSMPCYXFRRMHXJBLRXOEASU;TBVBEEUYKZHRPYIXFM;128
GXASYTWCNBPIHHRTHEQBROG;AOFHDKCNTEAXLFEECVOXLC;BDEJMXWLGQHUFLAECCODRTA;128
GZJQWRREUIRWGQCXBDFGCSYYAJDYQJFDVIGMHRIHUQWU;PPAWYAWASKEWIFCTIKRMMVGBHP;GURDWMPLNVJHADNCDIDFKNMYTQIJLPGGYSUIRZZACARRINNKWPCZ;128
HIXRWLPQPWFKHHLRWMXEZSGRLBVZTMUS;AWGDGLCMWTRVYDCFETEWOATYICXSEVPHGBACHUB;WXQQMHJWKIAPICIDKJJNLJUCXQRWCXKYKXSLCVFYKOFQ;128
HYUXGNEHEHGE;SRRBCWRFKGHBOIBIVMWFNCHUCIZRDKZIIICLBLUULRQNSZQOJFZBUCJFRN;MFSMKPIAJWYURQNTMEHPDMAOXX;128
ICENYNKBYOCBILZGRBLQMALLGMF;MOUIJPMOSMVZXPRTPMM;JFVYWJUSWJFGEGAUOASJBTJUISLXVV;128
IDLUQUPSPJRCXSJIOQBXOTHLP;QSXUWYSZQCNNFDKKZACQ;WOQRNERSAPDBPGWKOEJZUZLNLRSIGIVVIRCBKWHVDGBSRKSMWTWLXXVWXV;128
IFQIEHWFNCUHHRGSHPSWYXIFWAUNLGIMSJLD;NVYGSOWZGPFRDGONCCTXZ;FGBTJEMSXRVWVTMVMSIECQDZDSFCQMQLOLWQGMXUUEIKVJTU;128
JAKWOLDFSVUNQNRBVQSZLGTFK;HHZOGURIYKDLQQBDPWGFOX;XGMJSMIAEJMZXJQRALUL;128
KDLLLQMJHVCTXZAIXMVTA;SBPPXUWUSTQKUKQIEGDB;NBODXHHNWMLVPXWPSGQYXNZR;128
KJIRAHRRERSWFGLWCZMLPWIZDTOVHWLGNHRNKDHIZBLZZMHTCK;VHAMDZBYGQNPXJJLLYMLFZSVYVJFGZS;RSVYTTHXSLZWNLNOAF;128
LFTCJFSAEOXZCDOHZXXQGRGUMCSFCIJGJLKCSOZCYGCLOJWE;SGYNOQHGJGVUKWKUIP;YAPJJTDHGYUUFSZZYWCDONLPNPZJC;128
LKHRJBACALJIHEYHDGOBLAWRCJYMHHHFLUXAETCLUHGBWOQYPX;DRCNYSVRFUIJNQEZIECSSEXWQZWQVHMVSZDYSFWQRJ;SWOPAGHTXTMEWPWRHDWPFYBZLPRPTCOPRGJG;128
LMGBAJVUEQWRCZHHJPFRMQCUZQIXAJZCHDVLLYTEERASJTCIDFWSI;UBOKLJYIQXKOOIHBPBBVBAYDIMJLTVPVSJZZHOJZBCVZQNEAFAMRHSEPEPB;DUBILWGUBDLFIVECTQTSPULVVQOJKFPSJRLNRLETFDTWYWVPYESTXBEJ;128
LONAQBJHEUXCODYSUQKCYBTZUEKHTUTEMFMBDRAFTQDBPEA;KTAGDHNPHHIMEB;IXKTJUVXQNEBYEKNQKEXUHNRZ;128
MTBSZGMXBPBDBAIYLHPLREJVCUZ;IBXLUELFFDKLZJFDWY;YAFICZQONNBJOXNIMJPUGWFBEWIRK;128
MTULTYCLUNNWVAWXEALHPQAWPIK;OREVGIEDNPHAZYYMPEDBHQUJTWGHZSJFGFABKTDSUQHAMYHDBQOVYB;DSOKHCQWDYIUYJIYZKMWAFEBTECLG;128
MXSYCGUWZEBMCSGGBKIVREVQYKOTWOMBBRAZCOCOIVHYWHABQVJPC;TQXUGGOKNVIPVDEXDTAAEFKUWTXGJABMDHOCAHDYCNWLNNAFFMKU;CGZBCCELVSKZ;128
NODQFNQYPIPHOLKJOTUQPEOOX;CWHZPZDNHOMUKJDGVYWHDTEBXTQPFUNMOR;WJWJVAMYZNCPTDQFYJYYEKVNJDVGR;128
NSFTBWXTREDLANDRLJPWJHVHOILRNAQQJSXUCRBMJPKDJYFPACI;DKMOVFOVRV;DSLDJKLEKGMFSMQTSTCXP;128
NZZDWQOOGYKVLDOFYFLTSUP;YKJTAIHINXVPZBZKESUEWYZWFALRYMPAYXTQVVQZJMETA;EMUFBTMZEL;128
OBDMKRDDEYNCT;HAJDSXRHOCYOXXWOJQWYPJQQIOKNVUMYRJPUKFZPS;ICZOZMXEMVPTRQDBQJNKWCYRDNNJXGSILSJHYDLLFGTDNPUZYGV;128
OCBQXVSDJPSPUCTTXILWWCMKTDDTHQTI;KEWEVVRUGYIUDVDDINJMNITIWKPJZDNZHDETB;LVSCKDXHCWURWQCJNOAAHOREORJTGARJTFPBXHBUEQVMALHXUVFTBCU;128
OCLHXOSNDOHBWTGDVMWUZPIOHNGOXJXWVNHWRCQQ;NDNHVGTBBTAIXFROHRFZSKCFLXMRQGOYIZKHUWJUTSBBAXRVGRXQAQG;CNWZZNOIWPSQHVZPQIXPP;128
OFKPADEHZNGKBG;RWSMQPRDSDTCLJTKBRRTK;EEJROZKQDCBEPBZHBHKSDAZYXVVEWNMKOASUZ;128
OPJLPMORYZGIWUGFBPE;VAMCAWRDEASTVOXSSIZKPVRDBMZVLZULKNPGOUTWHZ;THWRZHRYYKPMUMDFANNBQ;128
OQHKVIGGKXDMPFXXLWVAEB;RSDSEGSBDGJMBQQBGEFCEFQJFBFJCPNECKDSRSTIKPOUVVSBSSFSNXLVR;XKOUNDQCWOEKXHJJUBAWGXSAHFW;128
PXKVUAFVQWAFPBGVEA;IPGZHRCXDEFXPWZMEUOSGTDGMM;QFVPBMAZICULVPOPAQANHEMFJDAUMDLEAOGXWQTK;128
RHWDDNCROWFOZIZZ;UAMXYDYVZJAHRFFXRLQEOUPKIGWPKAAIMEOQCTUMIVICNQUFUTZOQQFQNN;MSEJALQOAMUUSMTTJENNYO;128
SFBBNSZXWVZELSSJSOXMOPZHCRCGN;AAHEKVUWVKENUHPPCRINVCBZSJLUENZSKGYXOLVCFERUPIBYDYZ;CVYGXTORQDCSXKJZNWAONGTPUUWKQZBWZJZTBEEGX;128
SHOLTFJFTROVREBHZNWWXDPEEXOMECTKLPYLKKIPYKYTIUMJJPYND;DNSZTLZJJSQFOTRJOI;TQDDVAJTTMCHBEAWRC;128
SLQVLKUWLCWRQLKMRLYKBFOIKFTNTMLOUNZATOZXHRPEVMLBGIA;WCQGFBUCOASPMEDWHBDFLUTRVKYQA;NDHSIUMGRPUEBEJCBYCYCYGPNOLZBOG;128
SMTELYRAOULYAVSGPHACOJBEJXOSGLUYNEDPZWKKYOCABMJYIRISFWJJOES;QBSWZRQLQINGBJDIBGDXSPUYTBXXFCFTCAPRRKLILVEDA;MMLTUCLPHVDCJTQZTRSMXOVNFHODYTPVH;128
SNEKUNXNHWQXTEJMGPRYUUGFVOFZEDUAOPUN;GZBSFQBCKCCGGBUHDAHIWUMNKXJSAJWUMMQTTJWVIQPWXBC;HREYZVQPJUTOAUHUWRX;128
SNYAQZLUVCENYTVXDNJEQHQLYWOHTYOWSN;ETYTXMDSBV;JYNJOCMSGUMMKKINBIKURQBTWVDRZNCRWYZJZQWEWJOJYJIOHUWOCAGHMVM;128
SOPZCDXFYJ;DNIPKEIRXWXDUWYAQPJDLLMLUSWBBHPQAWJMTBDDRBUDHLJXKID;SNORDEKITDFWBGEILCYWYVYTTFSZRZQ;128
SULUZKUEHVDIAKM;MWRCJPYBKVEDDGCHFVRZVFYXGXHECZKVRQYVGTXVM;IXTKWNSCXUZXGPSAOXKMJYUQFIMNMYMIXNRWCIKUPHDFACAXND;128
SWDFCIGLSFDQXLTUTPREHSLISLMXQDFFKHIUHVAVT;HRIQWONFJFRR;EGCPUIDZWGLSYIYNYWUVJJOVDOMFVJCNSGPLGJUNJMNXFXKZL;128
TADRMJFFCUISWUYHPWMUSJYRCW;IPEFMNUEQAPMVNQWGL;IVAXZEUKVFQJBOXIS;128
TAKCADRTOKCQDCDRYQHILMCNYLNUYAQXISBTG;JHTOVGUENJKQRXJSFSHDYTBYIHXTTGBOLJYPIPRXUGMZCIIBZ;EUSDSMEZYEX;128
TCQQZCCOQLROXANXLYEYEUUVCVVNUPLOSATGXPDJMIZZDXTBRMHTZOYJ;OZIDQGRMNYLCUKIDYYZRIXYUCRNQYKGFLNUKLSXIMNR;JBSUIPQXTAFRUYEGCTPQCG;128
TCZOGICYLUHQX;TFXTSBRXFAGBYJKLAKJFSKJVULAMDGSZMDRIY;KKMOTOHTYM;128
