ФИО;Факультет;Специальность;Число баллов
TMKGCCBSTEZWJFKQVZVKMTBXCBOYZIFVXATS;MWGHEXDLGMKFECLLOLALQLAFSIPRVAWSPPNUURQBLOZBR;VDLLVMAVZUPDK;192
UPHQQKYOTQFMEZQETPVLSOROHOSFGLRZRAWOKRNOIFFT;REJFJLROTMRYDNUPAWZNFDRKBJBHZHLGAWCHTOGC;VYOOBHJMLISCKH;192
VEECIMNEFPBMGNMLINRPLMKCFLKYJMEAUBPPZYUPQGZHLOPJMKKHCMVOU;NSSQOWJEYXRKXMEIYODCMXKYFUQGHTXIB;BMSHVHQKRRDWOJIZORAICO;192
WHDNLJSEIJWSMYDEOKOWSYSSELWLLQNGKZXH;QNTQVCOZPJVDOKOVFPJEMWXLKGXPQYCTRLYHOMZSPCJTPUTPGIIXAUGYADX;YYPRKRJQSFVMAYINGHOYRTATUGGBBIOMNCPY;192
WLSYMCRNIWIXVOF;RSGCAIDQTWOXSOROLUUSJTLQDRBTATBXSFOW;IICICIFFFOGMRHNFBUZXAVCZERGIDBHQXCGKCJJWKWFINFORPVUGMX;192
WNIBEHSDAQTORLSMNECDREERKYFTETCNTI;KSZRATKRMLZPKDVXQIEVEU;YTXUWGVNUAGCHGZUTQCDZEUTWHICVNZEEYWKFTPMLSMELGPPHVRAIZ;192
WTSGWMNWOLOLCFOFJLROPNVHHIGS;RJONZKRDGQESOELDIKCPSFMJ;LWFAMQXDHHUYMCMLJOJXVULSMTNVVXTF;192
XOGEINZXLHTGHTNACYNXLKHMBZLKKHAVBEBQHUSVGLPOIXWNJZJ;MYOFHHSGUSXMD;NGNJYTBTJBFNPBANIF;192
XXOXENPAJF;FCPWUTZUQNPSMDVNSKBXUHXXDVEGI;BTNBFIJDQTJHMMLJRYKZTAXVQA;192
YNBMMXWLILQJOSHGMXCEXRFEARVDSLYHRBXSFVLBSTYWQTKXBNBEMKKIWM;FNRSZZWYLBGJFAIMT;IONVWFKJQWEQOSQAFXAVQGJTPGVENZIQXDHZGP;192
YRHWFUTADDPGXFVPAO;UFOCXSJKDHORNKKLVKIHNKGPUQQBLKPLAJCYEGPAD;NZTDRNMYBBEQJNCMLFHRHUZITVTTRSQOITNZBXKTTMLJXQAPBTMSEA;192
YYLYPFLPOAPOATQUFXOUJEEPWXSXTWTWXQEGUYIFB;EXHDKTRDIHGJFTVCAPHB;PGLIUFGYEKQIGIVQNKXTYYOWZJCORXNCPVAMNT;192
ZDDAZQWMXFJUVUFFZQDLFIXTKTBISDJBFNPTMNDWHQSDFTZOZKCT;ARNXBUWRWLCKWPWLAIFFXBEZDC;UDKKHHLEWFTDRICREGTVKEEEJBDYZTQMN;192
ZZFZNMRFMBBAZTNBJWXH;EAJOCLFQBKCHENNYGIYVFLIREDRWGMBSGXHNNYWTPNWIENVFKKDSO;EUKSFHTXHMULGDEUASUYTNKTOMBCDSIDWZLEDYXJGHZZEFLRDEGZETZZXNR;192
ACBVUEQQPSJBCEYIHJSW;UEUZXGSFEJICDMRVQICCEUNFORF;GGRFCDDLKVDEIZDADDPYPPEHTEUSLBXZNWOGVODIFUREPMIXSZOIPURKTXI;191
BNLXPCWJKDCVOKMRELLNPCQAWFVXWDUJQVOJYQPGWIBBXIY;SDRXYWXYNTQVAPIIMREZRZEWLGPLFUYBYBTVWBMRRBYW;JOGPQCLMIWQVZDJSAJVVZ;191
BRTGYFRUAAFLTAMNBZLYRXQVPJYLGMUNYEFKGGFCNPRNJP;GQWSXAVSOHQTEWZHFNUWALMGJADUFOUGAJQLZRXXTSMYYNVGFRFKUAF;IHWWRPXUHOSVVJF;191
BRTSOKUHDGQAZEODWZIHVGZZXUPWVANBSTWRAZAR;SOGDCGWZCONETOAHJ;IHESSZWDGMVUFTV;191
CDRGYZLBXPJWZMYLZLWIZTASUYKJJNOSYRTWLTFAVOWUUBH;ANMSOMEHMVOUVZZXFKLKXWXMVBFFLLNL;DTCWCYOFXPOEKWA;191
CIAUUQUQAPCDZNRNIFXKHATMPKHWSAZDET;FHJKJOTWQHXNGUKQXPPUHAKQNIXZPOBXBY;DIXJMLCUPXBSGUC;191
CJIVFPOSAZEMMMKSNOGBXYXNPFHJNGGFQYFT;LCEKXWAEVYCNSGRYCWPITNKRAQMVRRWVGJZVZJCIIBS;JJOXBLINMGQZSXNZWLMRHRGOX;191
CVMXYXUKWFDENJIKHJZVFGL;ZCYOBTMPNLA;ATYIEHKIUXHUDNSIXSAMBQNMXTBPAJYTQD;191
DEAOPBOPYZHXIHROHJLHEKIYTYQGEDKHZVELDMAAGODDFYYLUY;QOERYBDMXLKKYBMCJKHJGXZEFGOHTXIKH;PGKSZJOSZCRQLQJENHDC;191
DRTLWHUGXBKZIZNUNS;WSZSIHVICCCPERSURCHCSGHZPYZBZWEUMLNDJWA;NYVXWSKCKPUTDXOCXLAGMNC;191
DYWOZFGYNESFIOBKOTCBPNQBEZTGXVOVTMCTHCGCCVUBHSR;QBUJCSFMLTVIIQZOLLGUMOGFTCXHP;BLUPOJHRFGZODHIJMGPYRUWHGBCVQWT;191
FBAVTIYGRRDGFRENPPIW;RSFFMRLUSXBMGOQPNYDFMOEUYRVVCICVUHBWPAOBUIITLGSEKEO;SAZZYYJOWFSMFGBICSOUXCGHLKQQJL;191
FXONCWIQBRFHVUTAXFNZKWIZZJNECTJHRMMTLAHFCTYDGYOKCX;WZMFBKCQSUNNKORIGJCJEHGYV;CDGYHYOFSZHPNZJLSPZPQQOADLSMOVG;191
GEJJDQZJVAHIKTHKFIRJZOERVZNN;UOAWZRIALOVFYDCSJMT;POHTDTHBIRVHDCF;191
GGHBFBCPRJYCFTABDFQLJYYN;RINOGBXMGMHGJLFRSWVQDIBHMWFQSTKYFIPTSOGIVLTQBGU;HFNSGLMQYJHXQDKLJSBMNYZCGMNPIDYAHDKMSMWDXTMKFPWUIGLUSHLE;191
GNIJDFNQCIQWYZAPDJ;XUCHSRTCCAHPVAWZTSKLWHARJKAGRVATFLRPYIRHZY;IFMXKHSSOUOHZNULHJAALYVIRZILWIAXXLDGUHHPLEMQQVWGH;191
HOSJLRSGEGIYSXKEVZGGBRTLGNQOXXBTIUDBNPTRNQBVOPQID;RHSTYWEPSPRHSVHAZNWXXLTGCUADIKGDHLZWMEC;LCMMJJZNBOTCMODUGBZUBPLYVCNMPRWCPWWCWJXLPDXIE;191
ILFWWLXLERXLDEJTGHGCOHDZGBGMJKOSYKUVODCGRWRJYGJ;FYNAVIDMKTNJXIHSGJDVDWTWTTF;TXQRBJJKJOZNLKRWBQD;191
ILHMPOSCBEJJWSIM;ZCLULHKYGGAQSEEFTQYXJACGCTUKRWTORCWXERITHYFHIQQFOZXP;PPGDUQDJEEARFYNGDGSSTAONQZR;191
IUTNTNXCGCRVJ;JVXKIFQQUXVEWSUEKYQQVPCJMVQJBYTDB;GGKPRFXTZXNGREZHJLUFJXJONXD;191
JBNCPUAARQAXJQZMOILQEHKAZLGDKDIWXCZFGPAUWNBUFSEUKCYZCH;TIOWMPTZVZRRJUZNWFCWWZABULPCHUDLC;QIMZEKPUIARDBLZALBLJPAOIQAVTMGLWEMUWAEZTPCRFQB;191
JPDEUXAZPOCVDISUXXJVTEMZZYWIZDURBQZHFCNHVKJPHTLPQKOAHZBQC;SSZUMDDLKFMTQHAXPSBLDJWAZXMTTBPSEQVQDBIWAVMEZITFL;SWXNSIZXTCCPEMZXCQUROLKFVIVTJLPPAIH;191
JRESAIYGAHPEHNMTKPJLIKLBNQIUXZMRLUTCBTNSLAVSWNLAFFDINB;FDJHRPGMREALLFGKXZFXOFSEBFVZCAHRIMVKDPMOTJJIKISVVTWS;KTYNCNYLSBPKZOJJAJYFSKJWJRHUWTJIRSPPKLA;191
KDXXYBYGGTEPHIVHYSUNG;EHMZTEJWUFZETWMLWXYOWUPIJDJECFRLXHVGZMICVRGSPSLKBQ;RUONGPKMDFUOJNIRHFDTBBQXBPSFOPNTS;191
KNMUIJTNAFMPMJPJS;IRBPENHEGTXKRQUBIRCTDKCUVZOHMQMQCMPVIDYAPVN;NZOSZUOWBZTTDPQPORZVTBMETTTKBOLB;191
KTGQPAIRKAC;FEFIVHMJRLQNLKNVCYIPCYNMEIEPBNLLAKAR;VITQEZBBLGTGXYXMQJWDAZPLMCGJIRPZTVZHYFMIDHVTISGXYGKHGYTJQOR;191
LHMTKECLCOBFBEEEYLJSEZEUGDBHQMYZVKPCWOCAJ;GOTMHBDXVEYNOHQHYZLWKKYJKGJMDXYYA;PWWYHOMIYCUNHIVLSFIIZUQMUZTPKBUBEOSWW;191
LOPYREWTYZZHBYJLZFDEULOQNBWRQWJDMRTBLJUKNGRQLYBUGGHGRDAQ;FLKZJBPQJXKFVVAATJHNHVYYMGAXPZEKGQJCARMRAAOSIICGLDZV;GJNYLODHUGHWPQYKWIYFL;191
LSDZEVAXCRTGHKQZSFFWMYZEHODFEFNXTCF;PIXQNLZJQLUJSTBQSNENVZWPXPFITOSPOHWHYFZOYSRJJ;FJCOYVQLBOVLSP;191
MCFHTTKTASOTOUHR;VMGEHZWCMO;ZUPCXWGAUSDAGAWLYTZIHYFEHQUJYYZNQFVZFCUTMGXUAZXVYYG;191
MCZHBSGVROEMBC;DFJWPGQEHGLKCZPIFEBKBGMLRAYGRFBESAW;OTYUZYBGNONIWFMBAGLIPXKTSIURCDNPFAFVDIARYPYSTVFXXQCV;191
MUKYBYJPZHITTLQYAGNPVPXCBXYJPGQVRRCSUIYRANGSYPDJI;WRGYQBQVGXSKKQMKENRQLGXWWEBMETQTO;GWNIJDWATKVRJ;191
NSSCMEIICNDVZDHMFQOPZBHPIMSVKUHXDXOVLXSM;LGGGOIMJOYXLJBSKJVMKIQSHJOS;CQDUQVTZGZPRUHVSBNXKUHZCWUYMRZKFMIIBPFCOM;191
PPXGRZSOYNZWZEBOLUJIHJLCTXOUPNPJIPVZBZUXLAUUEFAVAWMQFXS;LIIXCNMOWMDIDUAPGVAAABSRAQ;MEPZNRWDZBLFKESNMRWVOUEPJAVPBFBFELMUYLCXEW;191
PSRYCHQFSPBIJQKKHWYRUUAFXECEPMZRXCCSBIDXWMLCHDBZVTSM;KMVGQRVHXVTVWTWDUAMLDMRKGIFEHBZXYEEMPWOIWAECHYWAYX;WDEIINETBUAHYAAPPHOQQQHMGSZYAHHFPWF;191
PTTDHUZDVJSVBWCGSFFXFTUUELIUAQRYAGP;FKYVGUQTFVWQNNIBGTVALTUFMGXAA;XKIXVUAOPJQXIUADVQKVZ;191
PVJZFULVUWGLYMWXIMWSUWXHFCLSNPLBEXWTZZFHFQLCNXMBWGKPSFBJRZO;RJMTZZTMBSRZAFSBAXXCFODDXCSIYA;ZIVEWZSJLLPGHAYJASDVYDZHEWGWIKDPYHWRFZYFLDCSJWVP;191
QHCTNKCCPHDZWSIJLDLCPJDUERWBRJBWFLSJ;AILTWGPXCEBQNSULJRTXWXIQNAREJQHQCGUVJAQCK;QHVOBWVPQUXUYFJYDMPRTBQOAPDQ;191
QVBRGENNMJNPSGYMBQYONSTANMJWFCLWTBCYGDJBAZQOO;EWLIMSKCUDVTMSCZPORUACCSVZUXK;PICOOKFNEXRBUYJJVT;191
RBJQLKQPBKVYRHIBKLXVHFGQCPSKWUZYRXBHXLMZHQXVBSVDVNCTZSZ;ELYWAXOTVOLIJRSXWYVXUKCVAYNYFIIGMTSSHOMCSSFOM;MKKNWGNKUWDXIQCGTRMOEVJLKQKEKWGZZQWYHYHWGOLADDNU;191
RGUJIXBERZJSVUXJVVIFXLCIPTEZWQRHUKYNBGKXMBROTUJYLVRL;CBZDSMHGIFSBRBSJCKZGVRLFUDOS;HKWLLZSURJAQWBBYRYVINSMGYATHAJYQDKEAGYVXQXHZLUGJU;191
RKWFSOBTZNR;GWIZHWLRMNQMYIF;TYVWWLGJLFWQBFZKIILQAVVFXSEOSQPXPZMVSWHRDOWGWUEVQCWPO;191
SYTAFEDONKGJOSYQUQCB;HYFGAUYIPQZWJMMACAAHDLOJEBCHZESTGJLDKGVDKTBFXVOPGSHKOSAD;TVPWZDFLWCSGMRQFBBMNEYUVVZRKZKSEXNFUNZNDYYDILQWIQH;191
TBBYGNKMQIBJVSPJWGFVHJDYZOTLAXHWNY;PFYKOQHSYGUYIVAOWTQLCPEKFWUIBWPXIGLTIKASAITYTXK;GCPQFZYPWLRYFNRBD;191
TSFXKCLRYCAHPMCAEMFXBKUBPFPZE;WCGZDRVXUMLINQKPMVQ;DXQLDQNEKNNKGLWDLLVLAXOZKUSIDAMRYRKYXMGNALTBBDQX;191
UBBNUCXVIKGNKDINPLK;ZMOLZGNIZHPQROBTJPERJRUAASPODBCCT;QPZVSPKTYZMZ;191
ULAWEVGWOPHWFSYDCOJWMUSGAJLAXBQOGBSZDMTOCTPD;DEPOIFTQCSNIPFKEFISODVDGCKNPYNNNDG;VTVOZAHFLNGMAXPZXQKHRJNCMTFEJRUDAFUMWUQLCORUFJAPUZPVVRM;191
UYFHVNJPSMDQVWMTGKLXOFDRICOROLQMWQIZDYEJUTXQVOPBQQMAOWMB;HFZZTFBEUATWCCATTVVJKCRLJNYBSZAXRP;IGZLVJZVSQDSPVCEELT;191
VMSYHPRMTIOJYDEHRZQBBCEAVKQEE;ALZCTWEELHOGYVKLIFGJTAFAIJZPBDSQCHTJFAMYXVUM;CANHIOEIBAX;191
WNOFRMYWEXMIFWIVLTBGCOASKVJRCRUEVWS;KPUYJYTKIYNVQEBBBFTBIVDBFUGPHXKLQJPLFVLDWDQRQZNEJZYLPC;VVHVLZCIDKAWCBAJWKQECMRTQNMVZESPIXOXIPH;191
WYDXOLUAGONDYNUUPLP;CWMAPIGEKRUYIXQONQFLSL;GOUSEIRBQZLS;191
XONMYADOKBWZXVARDDWHDSRRDOKTOYYQUVIGWREXMAAMAQIZW;LLZMWSXZDTLVGVM;QMUGLYYEIVAROOJ;191
YGIZXZDHIKCVPKBCKK;QKGCKKNAEEWZRRUVMRTRBKVKQIJIQSICHSPSYKTNRGUSCFCCFATDHQD;DRREPOIOLVSVUPCQWCLJXUEPXYBRVHGCIQXLQLNWUABIWHTDILZOB;191
ZBEUGXBQLKGOFRFDMVGYDPPFPRPLVSXAJTCMSFYWIPZFSA;ETLWIIYAJLFOQCCRBZIOWHGZSGHKYNV;IBZWDDQENGAVYKTBMFAWOCUPNPPXHFKAMFUBMOMDPYNOARYEKPIDRJQILF;191
ZCFLKCJYINYDIMAKLWUMSVJGLRIATRLMLBCELNCFWHTLAXOI;WPGWYWFKMSYDIZGDVMVQPJJEBAAAKDXCBTNMJNDAXZAWLVFU;COIHNWPJMDFNTURGNPUXKMWSKXSXPWYTWMHBXYNQVNSTNWHFLNPSXHASEG;191
ZFDLEHUIZGDLPOBDRWLJ;YUGKMLXAVGMKPPITGXSCIAICALUQFIGCOZTSGATN;ZBXFDRDITATTCGNNGGNILSYDYHSBGJNMJUSUPGUWJPAQPTZOBFMOJ;191
ZRMSXQPAIKMCGKWDJAYJYEBJ;LIAMBEMQKZZSYRMVLLSSJKGAGTXUIZBPHDQNBJASNARTNDMTP;MDNSLHHTJWISXADQJOZXMRAHBSUTDZPTKZRRRPEXFXNCGNPD;191
ZVGTEJVWUXZKQRZKFRANCYYPZYEITHCCUUAJXKTFGACEQYXPVVZMDJXBHIA;RDYBSMNEYQMGFTBEUEIFYBPNSDGYWMRJKXGPFXCOQGMDEGXI;KUSFCBOCUPQIJTPYOGRKQ;191
AJWJJNMTOGTUWXQHWQSRALDPA;AKVNMPAARNRHMKBNNJGRAJXXS;PUFVJRVYSNPPLUMDDDORJYLO;190
ARNUULPFDMZVOXCRQTFEVCXEYDYKBFDUTQOGHLYOZIJPNM;FMJEMBVFNFJZTF;ZLGCVWNKNBNWFHGDEYJ;190
AUHKEDGFOPMYGTNPLGSLBPJ;KNQREKPQUCSTDZHCRHXRWVXMJNJZAICFXZAXVABGZVWRBGPUFSGZUH;FSWBDYBFMYTGTXZOPHLHJPRTWGJOCNJHCRHQ;190
AWOYWDCCQVQQAFVGSHARKJVTFPRT;XQOZDMNIXDUBGGZKEBABGMUNBJFIPZVRTZSFFNKGWKXFEVKFRG;FURWVIBJSLWIKEQCZQZQCXUFKJFZSXQFBYDQSVULJU;190
BBRAFAFSJJBDSHJTQTNFIGPXV;OFDNUQLFAGMKBRMVYMRVMXJWDZFIUJYVJME;KJVUDQHFXZWWLQZBPKIHGQEAFILQPGSMKFKUHXBDICYMYIBRCYPJWOTZJ;190
BLXMOGYBWYLMVXETTVLVOG;IWGBZKJDLDQYGMPRNNEDRNFVXUKZKTFLJWQLRIBKCRXSSTBZMVSUAQP;LROOYFKWMGI;190
BOMJCVJMTQHPKKPVTJVGLYWTDTAFMXCHWI;DCMZYLRHRXEAVUDEOVMNHVFTPISKX;YAZFWEDERQDAWNACUHUXBXHNZYEXRUAYXBFKZPHSPBVGIQMSFOGNMCULQIW;190
BQXKACPOBVDQUPOJNKMBZGBZNSSHRS;QJPGXLCNYVJVZSPNDPYMXWYLVMWYZAGVTE;KJFJDKWJOQCJWWEZIKRVQSOVHGN;190
BRJRMKMQNEHBQXWENLHCMXAYJOGNKXBBEVRWWCXBBYOQRYPTQPOLHAZZE;UEUXSALPVCDVEQJMDNHRLHDDSKYWMBSFYNBCGFBFPZAMITNTEMK;YAARRHYYIJIFSCOTDIDGYXGRWHNGNAQTTWXWWGQFHXDYFZYRBOXTI;190
BUUKXWNZUGHRGEKSEUGJVCJWBVRG;BJOYQWUUKDZIVZYWIZNDQHDIBRQVIJDH;ESREAOTLAQDPUEPPNRBOQEUVY;190
CVVSSFSRUYWKKCXTEGKCRCAZUOSRNZFIPUGBRRCYTGGUDCBDJSA;NFQGFFPXXGTWNSDJBBRYSCMLEKFL;UZQCOMMATKYNIS;190
DARKFHTNQAQKMXBICKHFTZOTGQIQHRAHZDLXMDTQNYDGZ;DDGUAGWYLTVNNKCUBVIHAIUUOYXROJGJBYJTLEJFOEFLNFWUAV;JOUPCSDENVKXKMEHQFAKAOXXZJPTNSOJWSM;190
DICEMDYFGLYADTQGQWAANTAGDRNWL;KSXRLCYDZTZSSZGBFRUOGGIFSXMLADOBYCYHWMAOTFHNPQJC;MANHQTFTERXDO;190
DNACCFJSMGZGC;LEDTQWEPVAFJGHDGZTXXEGOTCNOCCPOMWIOWCPPQBYVJKXYQXDNNRJZQE;OJGCSLKHOLWPJVLKFLYMBACLKKPDRJLJIL;190
DQMXRWIQNVLFSWJGVJHOBK;TZAOEIMOBEGRQCDWNF;TMXVWEABPYPBQPPDTHRZNVPDZBKGHHYESKFGERYJWGJFR;190
DRMNJIZRBBSAGVEPOQPNWE;SZCQEKWWYJPTPBFLCGQUMZCOKJYREOIORFLJGK;DYWOYQRROYZZSIRQDYWTSRPEBEWLFNTOUGRZDMPASTBVZQNEYM;190
DYEHRZNGCMUHIMMHRBNRTZCSBVCLTAKGMLFVRGXRSIDMCICOSDTMJLBOTS;ZOOJRZHSBBDZCYBYRRRZQMQHCGMVPBNSUFQAAPC;TGZQZWUCWVC;190
EZWSNUDFAHJYGULVHLXROISBBXQ;AIYKPGUGUQTJMDAEFSVVWOSQEMNRHKYGIQTKAFRYLRDHMSRHYGWWGADKW;DJPYGQRPKJDUFXCRFWEYQFUYFFGEJBRWWJHHCHLTOSKD;190
FFNDYVMOQJHXXSKMDZFOPXFMSSPAFLFKJWSLNCSWRGALXDWAVGXWYZWLV;ZFOFKYTZTSOMKIEBFRDBXHBND;ZRUSSRAAGPRJVVAOHAUTJLKWAUXBIMNOXULSRHMAAJSOGPFSETNQWOXUKGG;190
GGOUBWMSXRJYKCNCHGFTNEP;FUWTXUBNIQOTBSONTZEQVXWNRWXMURRIAZDWPMWKEUFHXODFXRNVYVRYKZR;HYHNFFETCNBZBBQWRJAXNXGALTLRHGPWV;190
GIWOIXHGRLZH;ICWWSKLVGWYFOB;SJDFQFAIGIAULSPUISPUFRVQILEVHMBBWYTPCEFMFKTVFRJ;190
GPAKJZFIQBJAQNGAUQGMNGABMIZDWZEXHASNOULJOVEPPLBICQF;EZUWZHPPOOQFYZHBQXXUDZZFBBHKWXJUPUON;ZEXEOPTEHLLIUPUIXLCLLHMEOUIMWMJBYUAAS;190
GRSMXDFTDQPHUMUGKSMXMFTWKGRXOXHVDEXDYMFCUBSBAXDKUJVEKWGKHR;MFCKFQZZBXRLBFKGOUYDAENFXNSBEACFTUJJXALLD;THGZJQBAGHRMFEMKNZDZBZGJAAFYJTJBCEMFGNUSFHYNSNTHTFOENAQEFGO;190
GYSSJLQZMJBDI;MFTDUKLQABZJOSLJEN;NPPIIXYFCOYCRPMXHPTJWHHWFEAXPRVWXXLTSPURFAQGM;190
HNOEOBKDDGKMBLRMKAECUTQGLBWBEVAVSR;KCEMFLCVQPFQYJZOVWWAZJGUOWHCIXZSWLLPUODFMVEWW;DGVJVKUBFCEP;190
HXHBQKDGEHEAAIBGXSUDCNDJZBCB;VLLKMGZKFINCSCNMBPICBCWDUHCNKCBMP;COAZZBIDRDHTXMILYRXWU;190
IBKCGCBLSCNTVNGMIWJVHBQPEVDICVLHRETOLNLGVBOHTBLH;QGPGGYGQFITFDAVXLQRKDOLULVQLYSCQKNQPYYAUIHDYUENBEQGRDHNK;BMFSUARRPMLJVXOJQXVIDN;190
IGLZCHENWY;UVRELHCWDWYCENVQXOKDDIPHNPHBFDREVZIGCQLOA;MKJXXPFLWCHP;190
ITGLODSGNEUYMZVTIAS;RTAGYBKYAFQPHZNBFSGTRTBJWHGQOGVODUYINNMFBFPIAJKNRTZ;QBCVABCBMTKORTZEMATGFRRYOXNGGIQJVDLCKLXQD;190
IVKVICNSDW;TYTMCNGEHJYCZMDCQRKPEMFCSY;FMMIWUFPBKTFNXSDJPXRNZBRRWXMMHSZPQWWMPMQINSEMPSKJKPLF;190
JQHVSVFTKPSGNJIXYNMVW;CFSNFECLLIHBXBAXUHRELHNCWVPUTVXOHQGBWKMZPF;IUYKZPXWITGVVJHUDBGDPLNUVOVXRELPJRMEM;190
JXLHFHLOKNNJLDHQQDOHBRKGANJTRZFAYSWWAWHNENNUQVVRISUKXXMYG;JAHOMJANYQAUUA;IUJJLWKXFHBMDBNOWNJVEWIVXCOGNZBCIGYLJPBUIRBYI;190
KCOPPKFQNTBEBCGMCSCKBOENUCGCBELDWH;PXYICYJTFAVETEVSATCHVARZCCAWRAYIJQPUKNZTTMNWOJKPLETJRKSMS;IFZPOXOWRFEENJONFTWYDXGLUDHBAZWQGHWZDG;190
KDRWGOSKQD;VNJBKFMMEVIBZHDLXFAAYAMDDOSLLUUNQILPHIMXZOHLDJTVP;EQIZDNWPYJCDYUX;190
KRUDQIPILCTRHSOOBXTARITPCASRMSHJ;PVPYFOGHNKOE;RKHQFXMFIIMTHYRVBWELVGITALPPLILBHATLXHOVDRLRVOENQNEJDZKW;190
KWUJVCLLPPIOSVYRABLRPLPNMBLJFSPIBCWRZGVKMPTHNEZPFYGGNHAAY;VPUBFNVJPDGJZVHXLRNUNZLAGIFMLJMYAPPMDXSSNOSI;EGFUMNOFAAQXYNJFSWW;190
LTIKPRGNXEAEMEWHMJWSBUE;SBKYLYBVCGBHJTJCXWLQGQOPRFHEOHSEKKVQEKGYAHFQ;TOODXFMCVPYVWYDIVORKM;190
MOUFKIBCEXWPELSWMHPMDPXC;ABLZVNHHTSSVZAPXUUQLEPT;MBXWBHPTWCTNEMKUEHKMEPJCPKSKQZYORCWRZU;190
NNFGVLHHPLYJJMVJQVQXK;SQDPSSUUBXRYTZCYXZVVETAMBOLUPZSCZ;VLXFMAIQYQYNHRACLPOYEEZNRMXDRBPSQTSSHOEPNSIPYMNYPHCSNVXGB;190
NPMJWCSVNVYMEHELHMRZHGQEUVLLEFFPJM;QGISPVIWRYVOEYFRKTSORUZZASMEHRSQWXELXAQEO;QVVBLXBVCULLVATEGAWQDXZCOHYZPEMMRUFRRBXSBHQVXQMJUFJNOVJFVHF;190
NYFJREUNXYJIYULLHWYRULUKRJDAZLOGJZSGGWUC;ANXBWGLBLOXULJWIBTJGKFKXFKXZIPHEWANEZSEPSSNPAAIKWFEXKSGC;JZXOVDEHHFWGWWTLQALEIQXNIAGOMBJY;190
OOVDIGXBFVRPUVKNHWUUE;SPKDEXRMQICHZWNDZCQSWIQFKWLFYMICVOVQTPGRDDBVDEVDBFAVVGFH;QLWJXQPSJPDMCQEXRFQB;190
OQLNFQQOFZMPNSAHGNCPNOYEOEWAKWWMRKXIGBSYZUNTVGAV;FGIFSSAYLDWONHRDZBEVZSRWLPIFYOZCUPDREKM;HCMIPFNOQHHJLAFJBBPWCXEJJABSOHPTJJZQSCRHRLJW;190
PEWANRNSYNKQDDKAMYCCKRHUGKHKZPAAKUMKSZOOLN;LOVLHSCRWMMNWBFTGVKBZSADATCDAYCYWHSBGTESMWIGRREKAWHQHTMNOTS;HOCVBSMYXAAYYKCVQRYMLEEKYUNXFBEUREDMUKZYLXUXFAYVCFFMSCLCFX;190
PHDFELIYHBBNSEABO;RKTKOLVDFOJURGFACPKPQDJXKGQHEJL;IXCGJUNIOYOAQYUJRBJPXJPNH;190
PTLVBBNFQHUEKKNG;VADHNUOVZTAHSHNHEEMTDXXWMSHETNLHCTEW;GOJWGYRSLECUUUTYBVAHMAZOSSLSRBFFLPBGQYWCKNFQ;190
PTNHAOIBPUBBGCOPXOIBCLHJYWRSBFBZVXL;NXHVZEVJBHADXAEFUVTADFYHYT;IYPXHZMKNRYWXVNNYIMUHXIYWXFFDTNKKIFFMA;190
PVBXMCKEACGNLPEEJFIMQCFJHSNVRJPGCJEERKYLJMITGYTSJHIEXRZ;ZRHGXRRPEREUOXCERNPBXSYKZZCRTJGXPOHMUFIOOVXNPUW;CADKANDZWDDQHKMVSGZOXJYAQDZIJKXLDUSHKRYAQVKKTWKGK;190
QFNDMGIOBBXMBQYWYIJJWMASXGMW;DUOLKFLFDJSZSTEBEOTMCKQFZZMGGKXFPLQXC;GJAZQGMPHKNR;190
QGITNPWYCMWJOSUJIPTKJDUIWPQIBVBVEGELUCYGCHOASE;KJBIDKILQJDPFGBFLU;OAQQWESESFMGADZ;190
QIIEZVMGAJ;TJRFBZTUUGGIUCFFEJQIZWONGHLUOJHJZOPAFRXWVJANHUOQKMZ;WUTNPYCWUBPQPXSLLLMFNRURFVGWKLTYF;190
QKOEDVWBAR;JIKFNWYISVHWPZSVRTYEWEUEXFMSEITDKUJVTTQR;CPJCLIPKECKQCKHZXHVGHJVIHOXN;190
QMPAFCUYYPYAFDHHNIOUKIOUUVXESGQHHNMWVELPHYHRHJUBUGWEQX;JZZFOHRCPTPSNACNPXULJHDSDTKLTLUTNKNK;INKSLLJPVDFJUBVJHSMBNVPHWUCBCTOFYFGJGFVUQKETQJQD;190
QZVGBBKNKUWMIYMDMIZJVHEUZUJOQMESENAFEBZSGXYBRUFUMACH;HGKRFBUCKCEMP;RSBFSSNNXYKAEPHYZOSGRCRGDFEVXXKBYKKI;190
RLVCLDWYSJGNOB;JFTKVFHPXNAMDBZYXLWZAW;RJSGUMPNCPBQPPUVLTZQLRXFSIRXEDFRTJRLDDSSSPNEL;190
RTYDDZOYQBJFKWWEEDRFIQFADBQCITWMBXMHJBWXYCV;DIUCDPDQOTORPHANLPSTIACUYBXMPVFPYIRAMXKFHRLMBOFNQLMZ;NHMEUYEKIVWKEJTDCEXSGIBRGWGGMAAQFJGPJFFFLIEMXWMAHHBPRGFD;190
SQCNMHZZRYUHFNJTF;NIKEWRJIPMVFPKUYOEQNAXPLKH;KGGHNYUQZGTKLSOVELAPEWAEDQATXYXAUCVLCIMCHRLKCLGJMKXFWXUY;190
