ФИО;Факультет;Специальность;Число баллов
QJDDAMGHIYLRXYYDIGWIYZOMRAOYDRXRVW;CXTRCLDMDQGXYIWQLXZLZOJUJEUEXDJYOCWPQPGKWOYVF;GZOGJWMWEVTIRFOQXHJMAKHGEZWFKAKSAOUYYS;175
RBWMKCANLIBIOQ;IBTTMOYIDUXCNRLOVLLKLEADMPOYLEMHQJJL;DRSSCFMTNCOIQKCXENGXQDZXWRY;175
ROOVVKNGZGPXFSWTJMKXGUXAEXXLVDLXRDCFQSGFVWOCSZPJEGJWZGPLS;IGNSDTNPTRJKHTGQMQDNCHKVPPNPVSZAVSSTRKRYULIBHLBUHBUDXOQ;MQXYXXNHQSLXMMMTZHNJPYLNCA;175
SJUXWDSEGFRLHMONNJHMRZZCAAHWELOKDFHLDIABCF;CZXFXITHFNEDPKTPDBGWMLRPEFBGRUVLYNZIJYXEEREJZKST;SOSVAHMSRWY;175
SPCGXVGWILFDXQAJZVKYMHQPICFYPQZDGJHBBYWBUDLPXOYG;ZGITHHMDGPBQHSPDBFFTWAMOOYCQBHKSICGQJNAJCWGXVZMQEOQOTTLTTHL;FFXTASCLBOVHZSUFQUJOFZCCAVZGSQAPWYSLDYKARTVCSFXNCQYXVHDEICS;175
SWIJVGIIGJGTFOVGUOPDOFW;TXWGZBRAZBSGRBQCDPNLQSPZTYZNWKRITVVIS;SEJOXAYETHIBNETRRPDLUQIRHAKJYVAKOTHJM;175
TPKJGHBMXSKMSXVUMRPTKDYRYEFZRCHJ;IVZVMUBBKCSL;TQZHDCIJTPMJOEWQWLHAVCLGAMUGSWRNKANBVHZCGJOKQYAKVULGNXEEEO;175
TUPZPDZIGWIIE;XDDXUUEQIXOIPZXMAZWXSQOBQUQAMXNYEXARALVCABVXXFFFUMVLTUXMRA;MTPYAIPSGOQAVTDXDENACRNUEADPOXXQPBPVJWJGBHMUYOKCKBY;175
VOEMYESEKAPHOXMMKSFAGPXEXHCBMERKOZWKLQCHMNSPCNAZPCNSLQBDKJV;CSVCTHEURFXUXPNIQUWPKPAJGQAWKJQCGYUSWYWMLPCJQACFA;ZTRAACPHPOCTCMI;175
WTSZJBYLXCMRBYGBQCUGBEEEWUNOWVFVPIWAIYVEKSNZIHMLIOAORHO;XWPWDNFGIVQTKACNUOIZRPKFKJVUJENSJTGJLBEAWUARQJE;DRBZYBMJUGCCYIO;175
XOMSQJTHVCSTDAURJRVWCSYZR;ETULAECDLMPJUHTBF;QCYRZOPYCQBCUQSEBLA;175
XUFUGQWCQSEQVSOOMUERELLPGJCLOBXHPFEFMHQBYGMDS;URTOERVETELNTHGTIRJRVUVNOL;OHNNSDWHXGSH;175
YBHLVOCZLRVLAMMZLDVYNJLHIWJCVPU;WFRRTENZHNMFBHDDJXEMJMUUTFUEIGGSYQKBVAHMTUX;HWYGBMBFVEORKHJHNTPMOJINDDQQWPDJTXHNZO;175
YDPXRXBRWNONUKNRAHBQSFOQHGOLFS;WMHNMMZLQVQUCGW;OMUKRCDAZWPTFVPAKJSQWPPDDHHSCOVC;175
YXFUAEAMDWBIGYCJBEKYJQUIZUNQYWYUWGCIYLHOUFKL;KNGRKETFKZDKSNKNSXRCPVYUXUZFVBBOYDKQVSYTMBRCLOCSVKGBWBP;PFMOGMVLSSFAZRBSZSQYHMKPPZKCIJBENNTNQMOTWQCIBHDZBKNUKZAIS;175
ZNXAWZKGSFWKKMRKWZ;DJZESFSHRSCKNGKSHKAFGHXQOOJYPYSTNSPAKPUBYPYTT;UIEMSVYHTHEEGWCGG;175
AYHLCJEXNYWJUFKAFTHBAO;EAZCZTOFOTTSOOYQECZJMLKWSGREFXZPGZBBDQG;MLKJIWGQUT;174
CJSDPGYAMIKU;AFFMYZQLKHBGAOMYTWCYKTZPFSBPBAXJGLFUMORTFYFHCRTMGOL;RCWFJIFEQFVMQFDQEBZFKANJWTTNJLGEQIDBWZOFZOZVXTMCSRWEZDNEG;174
CVQACMMUYCFYKWXJKYJEFYPJCRGBKQKOLYVFHAVEIYOPQVAYBOZUSFJQH;XMOMBVLADPRFBBAUECOJPFIEUKTROOFBROACFSQZETPGX;QRDBXAGCVQROLISMYRFECFIATSNIVRVURSXQDAVTDNZS;174
DPNJMFNKXLQUDKONOPIVMMKLU;VIHYLLSYSNNZVESLPDMUDDOGJVXVKUMWTHINJXCBUSLBKOKBVPY;EAGZHHJUAPNYPQXZPWIAWLWFTA;174
ECMJLMZPVTWLMIXMWMMFAZDNVBO;YQNBBXPCAIRGMITFGEKXXUAHKJALTIMFENXXLFDZMJKYQ;UBRBYVGZJRHSMCAHAYOXPUNZN;174
EHFCDTIMJVBBYAIKKINJVEXTFQBUKLHEGUEHDWHK;BCJIWSCBXMKGL;YXLMBYQCRBWHURYEHCRDKSQVKEDGWVUQZYTROYTZWNPANIPXU;174
FNLTBCTURHWAFSF;JMOYYMNFBDOEMPVNLKUFURZMTQVOJTAUF;FIWXUZXWTOCYBQMBGOSRYGVOSMST;174
HEJSQULXVGUCNGVESBFNCR;LCGHVFHJGLQXL;KGSNZTQEWBG;174
INEULWXMGFCPVOYVPBQFVQNIHZPLOPNQTDVDDARPEOKYHGFJIUXGLWMNCFA;RGERNTKTMFFREVOIGDIJYNZ;TOCLAPGVNPHOFRERJBGYLBLVCYDHDKEOTPFTX;174
IWMWPBNGUDPTCRUYPPJR;ZORTDGWHDLBSKODWLFKVJZYZILLKTKH;RBMNNRONYKUXDUZUTTPTOCHAUWKWEPWCVLVQVIGB;174
KMNKZHWOUUELRXRKUHNGEMMUSGGO;OQNGTZHQDBTWSXHIOLGVSQJZWSFYHBQVLXXXNTIURKPQNXGEZACCY;QIRNRXWMQRPJUPSPECVEEHGV;174
KWPXMLWFAHJHBZGHPVOZELVZJ;BANAEFZPUMVIGCMZCXNBQYFMYEZOLSXHNGLKJCWT;LMHAKNGSIDSAFPWLMMWLKIRDKMZLJYDRDQFNDSZQPYVIIGXEMTYBS;174
MCVXWNGUAITADMUWEKGDKAP;XRVWOUDNQAMQYORYQ;AJLSULGAQLCSTJAEQVFRFPCCHXVNQROWECKGLAKUBQYECSFHBV;174
MNMMLRXCNOMWTCQGEPDKHKLJBDVQAUJSZTCDIEK;PXZQYZXPYIXWVXZMLWMCOANAOAQ;DJXUEPDTTHCSDYSELASIVOYUUNJROJTHGWFEASJLYR;174
NDVPKIUWHTAIPVZEZYPUNMFQQZRATACOKFJHPLBJVXAZHJXAQOIQAQGQ;NXSPYSVAHPBDQXWZXXOJH;SNFXERMKUKYAIKMQJBAKZCKHSAZDIBVSF;174
NZVFUWDJRGENFHRMQRTPOEKO;ZFYGZVTKBPQXVSGJBQCTSEZTCWUA;VDZWAUQNFJKKJGMBAECUXFHAV;174
OLJOATPSWJAPGCTIUHPWINAKPHEDCMVD;MZTMFYYYEQBTJXIYBNARCVDAGHACLVCLRIDHGAQHV;CUUXUWQKCAYJTHKJTJUXCTZESSRUXGOKODYGCOW;174
PEWLYGIFCGHFQPXDXYTFFOKPSAH;WRWEXCGVFQKPLSRSNOOJSQOGOIPWZD;SJEQSFGHBTMOOQURTJOFMCUOZFFCWJ;174
QWRZFKJKPAJTODRJZCJROLEZE;MQZAMAHSNJYWYAKKGFIINWIVKYBLXBH;FFHUXELOZSIYVLKNMZDTIMGIHXVD;174
SGSRCBUUSEMKLSNGWTALDTSPSUGK;BDDDRSGCTML;PTLTDOCQAGSTKARVBGTFNS;174
SUYMXBIMUYJQDYUKBKTOROCEBUPLOHZQPEZPVEDOYWPRBTYYFMKSMQECVAO;RFPMRVXNUTKKIWMXJCGKABPSWEXUSPSJQZHIKNSP;JDQYKOZZSHMIDUPUZWFVBPFTYCPZIDVXDQKOGPRLZ;174
TTVRLUCKNXOHMMRHBWLSSQYOTMGXWEZTWVSAKH;JOHNDOFASYWASODZQSUZ;CMPNGGOQEDPLYIEDTIIOGSZDAHSZDYS;174
UVCFCYYUQNSARWTHGJQRVNXRMQZGZMITTSYIPEPLQOVQSYNPDGGORDCPX;DOTOWDYPHCDYGOMXBDDJIDKBHRBOQKZRVDWSLRHLSCLTIJ;YBNKVLQJIYRQEFKTJHVPXRUHXRKWGETLKAIBQRYJUXJIAKCWHTMOJMMF;174
WJZCPKRMBHAERDJSZLMRYAXIDKIHMKIJJPGNKJSLN;RREYLFXJOMGBTVIBSRXVNKIQQOJHUEEFHZJIPMQOEVLADNVZ;AGELNSDMLVGHDR;174
XEEBEUAPCBAZDUTWJFNCLZTYRRFFWRGJONCDOHC;XVBLNDCCZBLRJFYKPHOHTJZHGPBRRBSDCF;WPFIATEJBSMDKFFBEFKYRIBAASRXZQCCCCKFMMAYRISUDGCDJWFLLMV;174
YCKBIZDHNXAEKSSTIPJUICEVNJYZTBNAS;RNFESOAIAWETKSNRRUHYULEAETQB;BMOKANRUVLTVSCAXZNXDIEGQPWSVSZ;174
YEXOGOTQXEBSOCKEWLJFWNYDHOK;LPURCIZYNPIRCGWGXAZSEWAHBADPTOBHSQSKIEVPZOEBWXWAG;EZGPBFWQEAKNSXZJLPV;174
ZNVRDQJYOPTDRMBEICXPOMSMWQSGEZVGKNWHTWR;LLIJQNJPWVDGXQLTXJXYZQZAGJSYUQTDCSJPVZEUBMUXBTK;GAYVHMAAQDFYHKUBZWEYNRBSNMIAKFBBSZDWBRBGJBTIBYPPXTWG;174
AFWXGOSTBVOFMJTKHHZCKFHQOFSHVWDFSKLGUPZQJXLWVLLLEIEHXITKOG;USLZUNJOGDEMQJOM;CDOBWGUQGZDHQRSWRIXZBOADPMCKFS;173
ANLKXNYRIQKLKOZJYGXKXYWLRKQXOWTOBWCQYHBHQJL;YZRPBSUBWQPRAWNHFMZJYPMTZYXCEEQZUPRW;GBDILUBIYIQWVKROEGQIXVUFQVKTSVRNDLNPGLKDEVHQWYPZNTZX;173
BBIGRDOJEJYYLA;RQUDQIXSMXA;MUQFGAEDCJTFIQGMWBVBCFAUIWR;173
BBRDFUVDKIFJSJFAYAFOQDFAMNQDGRYL;XDIRAPJEUDLTZ;GOCJGGMCOVFSJOFUUCWGYGWJBONWO;173
BLNXXOUMGSBCKDSKHDBRXBXENHBRXVKWG;OLTHAPISLPCGGVRQELFPKNIBTBGIBXLTEOSFFWWBCDN;KUFGBXZVUDGJFPLITVFLVQYKBUKATPZTVSHSGQGZPKFZGOIR;173
CINLTNVHJHJWKTPMVOGVZDQVWBAVIWKBICEDJLEPMBHWTTGBSMUDX;MQWNKTHBSCDTCVTQMGFEAREGQPAPWSDRRUYENXUX;MBWDQDLFQUPLBDTJYHEPQF;173
CZSOUXGULKYQKNSYBXLLBOINWPIUXJEWL;LMFYTMMBNSNETOUQUEVHXPRTYL;VBNSNJRHDZRPWVFTSRLOV;173
EPOVMWPTQIT;YCIRDIEVAJFOSEMELWUOIZEOFOIXVZVHMUWALZHGHAUATXLTYTKJNYWLQ;LVAWRPIPZCDZ;173
FDPFHETGQJFXBWCYFUSWBYKUFFBHYJMVAMSYANCZVXXQZGOYCZCMA;CUKQWOFHKDAE;MRPVLIQKDMALVUMAICPODAUJCORAT;173
FLMAUQNYIMGHZTLOJQCQUBABHSOM;FMAFKPPWRAAAHIHEYTLPKGUKGVLYETBYFIU;PTANESPRYOGVCCSYLBSQNPBYUSCWYVWZIJGSWQZLBPCCCZPAZDY;173
FOQUUPTXAF;SNLWYSGWSMVLDDLHBAFTGAUKHQQSMUWQHBTZTDVNN;GQUHBMBMUKVZTNGUPGIUTRWQQYVZLLJKGMULFCEFH;173
FWMNOUKHILIYSVOFZTGSXFPGJDTUUXBP;MEQPPICVWVMRJLUMHJOLPEVAGVZPMOH;OXEZKSJCZRQUZDOSEFUQOAEVSSIMPVM;173
FWSQXLQTLVHXNJXFFQI;EZAYQFSJAMGXOHDGZRYLBXNHWABAKIYN;OSTSDAZNHQKKCBDHDFTVEBSAEVQOYOS;173
GBEWYKTNBHCRTOWYUNWYAZMYDAYTLAGQKWUFGHJBBONKI;DLWQLJOOJOTEJNFYOZVHMCYKNLYATNYP;FZRJLXUJDWZTWDAPKUKQJCZPNCTMNCKMQXRPLUGHQTPWHRGHTDCJPV;173
GEAAZLZSQOWKTKQXLRTBJRJLQOMDNJIPXOTQEMA;BVCUAFFTEMTOVJZZDBPIOSMQTYZQRLNUJJZOQ;FEOAJBAESHEQANYPKJZRIETRHKPMYKGLXXJVECRUJONNIJFRXPXZISSKESD;173
GLUTWDSWCSOWGLDCMXTHLOWUFBYGABUOFZGVJHUMPNF;PBCDGHYTJVBBBMRHPFROEFTJTICHWUKOAPFOUNEJAP;LLTXGHZCBKDPFVHVQVBETSVHZMYMHVOTYA;173
HQXYRTJKKZEODORYITDTZQIO;XYUMMMVFWHAHZEVPAONWZNMEBRNSN;VKZVRIQOCXJYQKKDGSMRXRGPVI;173
HVODYYWKMGEZDVZLQQSNZBANBOVXTAEWNUMPHPE;IVWFRQPPEEGHYKTPVVCQKDQUQEGZWUSSQLNXQSJV;IOCJKOIUGKSMINYUOHNGAPBQTAWTOBTRNEJFXUOEMSPPXSUUYYNS;173
IURILLPDPXEGUDOBULWXNCDYBJQXADEBWMAXNPRLCBROQSQZ;MATZYBIPITMFQCLTQTCUELSHHUNAYS;KKTSWTKVORMEYHQNXKTGQBGOWMVKCGKFBXKOBUKCWGXW;173
JCOWWBIRQKQAYZIXTKYHMDFMLEEELGROSZILHYWUQSLQUNLIIELUFACJYP;BOSHBYYSEALGMVIWOHD;QYAIBJKNIYDWVJTASLHWHJCCZTO;173
JGSYGBGUDCYFJWWFDMMNOHYZQUEXHYGBNONBEBNEIU;QBUUBXYNPSNQSSEUMWHAINRFJWQBMNIWACESVSBERTAEBKPR;YZKIOMDXSGRDXMOYS;173
JMDGDCIMRPEFNZDPRGACXJHTSYG;IFSEHCMVHBDZEZEOYNLXGJZRHVYTLSCFWJRKRULSQIOQQ;BRSJZQWPRCCEZZEWWSQFBTEQHBJHLIWIWJQKNYKANESXEUIDUBIXQSWK;173
KAKEHDWREMUBNYKRLYPPVKLX;JTLFGKJLAQOERHQ;WKVXWGIARAJAHVLVACOBAYI;173
LUENDVQODQPJ;YNWLLACHFJPSWB;IAWWBODIPFJCXOSZLNFOPKMRYLWMMPNIXJZTBYBNDNLKHDT;173
MDXJVJGQZIALJIBOMPFSLNNFDWOLONWLQTUQEPSJVKGTHLDARVG;JUDSSQOMGUYLXDLCZAHIPMAJWZBD;TPARTAVLBKQJHZFXRCWMIWDZXWSSQLG;173
OZQTLBITUWXKNUKRVMUMGBHCMPJSHMJNABJPS;GCYXMSWBBZLMBZ;YBLHSTWIZULQRHRXLAEMAJKSOUCGEORTBTINZCUWAHAUQDUGJHEL;173
PNHCVNBSEEVABVLE;XJKJGIUTBHFSK;EXIOBHDIOSAEMBVPXZDRTBFNV;173
PRADUEWXAFZVXOMPK;PDCGYRXTEVDXEMDQRFKXHLJVEMQV;COGVSYQXEMCQWJAZEOQAFEACMCWLPZSBGVTB;173
PWPYTWJWEBBDCBTAITQACIYPQETHQJBQIPUJOMXQPLZA;MFILFPIFYWINAXPYCZJMUUQKIEBLMBYVTLCCPLDTCGZFLCNUFHVPNLOZTSV;IEXHQEJXDRVQSEGVWIRXWWYISEAXFMVZGEEDBTWPDMZ;173
PXVZPOBLFV;ARTXMIFXLQQ;PXSWKCHLEAFYUCPPGTTTHMMMIQNKUCPZCVJMOEZVWCKIXZTFG;173
QHDAOSUOSVLNC;VUYFJPVMVUVZYSMJCTFYLWIIJTEBALRNLJKAAEFFOCZSNAWTHHIOMJEQTQO;NDNKXHCCFJPUJULZUVL;173
RLSWLNAUPHMZTQASZLMKBGWGOCAGX;NSDARNICAQMAFIBFNWHOOMUQWKNV;QJRHEAKTELCUOFXTXYYRGRSPLROKOJ;173
TLCMGEEYVITVZJQJC;LWEDJPHKFQGAUJQJHHKPUTVVMCNUKSXWAYTETEVSOV;GLXWUEJMHHVDVLJDOALELEKFVVYLSXEMHFVEDQ;173
USJTYFHOCELGSVLPAZXTZMCIDSEKGCINOZ;DWEDZZYXJYJBRKNWEFAXTPRJFPVDYANZEJWIJYWYASILQJKFKXYVVXIXCMT;HBNUSYCYKSGRARZRZKXWLIUXNBHP;173
VGXBRGDBSWERJJ;MRULFILMQKSOEZ;YTAYIORUXQVQSMCPPYWSHEYGIAXOPLNAMWIBFKERRQPXRFCGGQTPMFY;173
VNXLAUECOVQSSJXYP;KPHVNXSOGJKTANXWWVZGAUOQRLEOFVCNJSFAJPDTHGBXVHWLVCBXPBHH;ZASJPIKKBYXDQPTXKJFXOXIRACTIBODHBQROMPZAXPGNQ;173
WHZJUATLKSKNHU;AVXBNGUIQMWWNKGFZCFNILNBQUNQLFNBPNUSWOCONCPOZPITFBRGRXUTHT;HYTPMVZYBTTZ;173
WUINMODXRHNFXPVAUQRDPW;LYZFDAFNBAUNQAKYJPRA;FZGYRUXYFVQNPXJPVZOKMCGEHDXPIECRRTSWLMPBLHTPVICEIMD;173
WVBBIIDFQRBIMRBBIGBPDOLKED;ZZNXFNDKLRJPEVFA;QJVLJLPLGBQZSNAHDTZINUBSLURMVQ;173
XJRJNZASIAIGXWHWFNWV;QPBUTVSFDVBUKPHPRSSYOYUMDKOHVCXVELDPMUF;ZPOVCNEUVEZHXA;173
XKFLYSJOOSVZTGJUZUTKWRYVIAR;PZXPFYMLAZEQUWCUXBAWRWHPW;MXVKOWPEJMQKYRMQSNZQEATDOF;173
ZNOFLLSEWZPPEGEHKIGBLS;DPPNKRPYUXBGKGVLOBASTSWBLXEJIQKRRLUKPKA;SCMDCEPJLHVHXKWRFBZGKTHZRVCFHNLZPWUPJPGBIUCF;173
ADDCSJDLTCGQRBQMNALYZVDYKVJFJJYRXSBNCJZPHCQZPREQYNWHYS;YCOSKLEPTY;BKJHHYHPOEKGUXVJGUZLEHITXZTYF;172
BJYJMDIWZVUHTOCU;KYATLDTEGAJG;ODWFJOJWRDDQTFTLCTMFO;172
BWSXUGBEFSWOXDDQNNJHCVJDCRIQJQHIUGYNZWMWHP;WOJLLSWAHZNNBILVMHMDYNUCVFPCVWSKIVTAMETSRXORNPQKGLQHEKKKSD;PIHBOCELNVGYBWYAKZQYAXWGMKA;172
CANYTXTFDAFOUDMBYLDGCADUUOKKFOTXMJGLXRKUI;RHWMEQCQSFQQBMKSRSWAWNOJHPINLCLICFKOLFWLJGU;RHZVRTKVBJCUGKXVNJU;172
ECVFKJONEEZTZNQUFSB;OUPTPDGATVOKHJWSANSOEWANWTVSGEVCHNFTZKOSWUHVFZA;MDPQYQIVBAZRRCCEHPYFHRCSOEOINMEXGORAHJ;172
EJYBANAMPSRXAUDAQKZAMNXUJWNAPL;DOCEUNLXUYTOWPDMQZEGFV;SZYBHEAFERAATANSWAGEXXHIXVLFIDMUESMMZIGRWISNIOWKXC;172
EMAPYHCMUKIUECTEONERXOOTEXW;DBBYGDVBTAYSVJZJQGSZCFVKLCWW;JAVHCVLSLSNLRDWESTZSQCRTOWAOKISOXWNHGDMCDIOP;172
FRXNINBYQYO;NJTTDEBJBMNCBZOIERDCAI;IBCWMCGPFDMJ;172
GNOZUUTFTUPJWKSOZHEUYRNFGUATJGHDFISCQYLKWRGODSMYYWBU;BGSEYVLWROQQYWUWBJSBXCKLSBVQJUQJLTJC;HNQMIPNWGYYXAGRWTXHVAGWCQPRGZQTRJLDHMQTQVLSFYPTCZUOXURKSTOK;172
IMFIFVKHHGEWNUUHBFPCSI;AXPHASIAMV;DIOIAFIYCEWKOOETCYEHLUULLURSIROFNBBQFBLAMA;172
KYLVDNRPUQDJSMKVOSANSVZJYJCTXXJFGTWJSHY;DBVXGRWJKZYLEZFTUXTFBGEWSYXOHMINBDHIDIBUN;GRJAULUESTWEIHBBPSWCNPOCYEJZWFQEO;172
MACGEDWEFFOBXHPTQNBQQQJLYGPBWMYYVIEOMVAOKISBCYJPGKTGK;XQXHBZNWGLAPXTTSHSIBSBVYCLHIOYQNUTNWQMCKC;DVUTCBELUKELEQQBNUSXTDOVP;172
MIXIBFYZXNCUUROHCKIMEPABUCJECJOFKGSFDPYTLRPQDXDWZO;YRMSMGFOIOTQSIIEQUOXXBQAQBVRFXWTROFABMZSUZNPEFWAYSDB;UBGDPNMXUVNMJSFUVRNNYRQHZSNVADZACKFNZ;172
MTYIVAAVUWCCSBPANNHFGESRZTO;ELZRXYYKEEEGLWLRPAZVJNZTVELJPOVYTB;AZAYBNFOWUMSEWDTQDMXM;172
NXWTEOJMGPBFDAHHPMBCDVOMGEZCJXGZGWBMSUHPLLFBRZYCPYFEYGLKBR;LZFNEQMZALCT;LOWBYRWGGREPBTERSWZSY;172
OIPSEKCQKPVGQCKAXDFYZZ;XFLKBSUHBMKYWUQYDZBCXXQGLZ;WVSPCWJZBZKCDMQJLGZJUJZDFJMHMSMPUWACIXDYJIZSETLINQALSO;172
PBCDFXEKCXOMVBIJPJABMJXOYISNOSJWGRPIMEBOQRXHJLTSVWGSON;MJPWPYPZMTEUXKWYSAJYTKCVQRLHAEUOBREQAVZSEWYXGGIWBGXGVYJYPE;UEBJQWHYHIC;172
PHVPFCVRSRXSEBQXVESZZTGRIMAUXBZLCMRWWDOYRHBD;HFLSKXHQUIGQJUOHTWGGLMBHXTDGKAAJLPW;MYLLDDMBZAG;172
RKSZREUUUC;NFUJLMXRJWFTOTLJBYGCFBTPXSSUMXTVWUCIPFGVGCHYP;EWCXFQCRRBOKMAAJKXEVITPEETKSCOAIOHKIMBZDQEJRKVDYNCSTA;172
SHQPHZAEQSJZJNTZCNTLKAWTBJQVCRLJEWFEXPYRYVEMZE;WNTLEMJWRXOZBRLPPPNBKPGNTMCMLXRIM;GTSJXJFYCGQLZ;172
TVGBKUUDCLPXQUZIEGMBZGSZITPS;YJPGOIBGLOWKYZJQUAUKRSDIWDXJBIKFBRWOH;VEEKQQCYVAVQQMUYCPQSWL;172
WMLHERDYEAFRRGESA;ZMVGRJAWRWXWDLVGLWXCNKLVWJKY;HKZJBSNDWXJAMADIDMABPYUIRAPQMKCTCCAXAAIGCGMGYBR;172
WMWEFUKBNJGHTOIATRPKIZPMJB;RESGMRJAFIGMCTMPUMJXXRXKFQ;DJPEOKNMXHGUXPMIGA;172
YZNLARIDBEVTJZEUVDTRCPQHLOIIHYRTEBEQWTBOJSLX;WEGUWUSCXILENVCKFHGBLOBFKEFFYHLZQLKJOVXXVBBEVH;PNWNCWMLQBTFIFIRDOWGA;172
ZFUYOMFYFMKSRCMAPZUXWCXNXWOVFPKUTKMVLSPMMIFYLWSKJZMJQEJH;GMZBLMQAHBFOSVSQOCOWERWLSHAIYECHAZMABUHITKL;XIJKZVGDMLZYZIABFCXQNHXFZIMVFKIHNIKZVRRSFXJKELDXKMYJC;172
ZGAKNEJEDSURTALOQCZTEKPQEKCMNKLPKXX;VFIBAHTDVGBQJQDXLFFOFQLMBHPR;LNAZMFGZSWWBEGAODNLZJUDEUMPMJDBMUISHCLDJGSSPOYM;172
ZKIDIXVKZZANUG;XFNHUPJUQSZJFWVNJHBJUYYMMJDNCAKMPZMCPJROK;JBGWNTYAQTJWDAKQFVRNSUWZALQROAYILPAILQETQLYLBJYRGXIFA;172
ZWJYDTAESHDNQBGEIBGMYIZMTL;QFEIEBKVTPKWWKDCA;JBCBORAUOGCPBGHBFSNUKZWMLHFJQIOAOTCYLCOAXVELZXIJWLFEUQHIL;172
ACLJQJSYYDHLBIEQKIPAPYAHXINXUSIFTCMQYOZSMZE;ZVKHPNUSBCCSIRNVWCSMWHYCNNRNLLHZHIAOXVZGDXKRWKAMPWZMEOXYWIT;XSWRQHCNRQLXLHLJDYOCCWYBRDFWQOPHTYEPEBJFDLVFIIUGOLOBQ;171
BSWKMEVCRLDLIRIWIILYOWUYUXTPRNMFYKSBIFOKYIDRCHAWHNUEPK;BNQXUSHHZFWIGHAWCDWEUPVTFGH;LLFGFKYHROUKHPCLZTVKAIXCUNDKQQQKRKDYYZAAPYDKMKASOOBROBSKNPV;171
CFOSGPTYUWTOOCATQTXEXWV;WBWGJXQHBYCKLBQJQEDU;TXBJMQVBRYJXRIYTKAYFAKYAAYHCUWVVFVLRWRGLACNGZVXVRKFTE;171
DMOCUQYQLQXVQEIXITILMITHHDDQ;NMJJYVQDDXBKBHFPIBOLJTDHIROOWFTUQCRVEDALDWZURZZNRWPXUQHHHO;KWCCPRNLKY;171
DOXRWXLZEYUEH;UYAMMPPPXSBRUSYBESLNORYTRPVTFIQZD;LQTDNTPYDLPZXDAHZWDXZYITHOYYSMNKRY;171
ETJKQJPROHVEWMIKWRSPFXVWGFKFGSOICRHZMODXR;HTDAEBJZNQVJLLWLYFQJGFIZHUENQIMVTDMBLOKJWMCZQZSOXHRNOZ;DCBRBJUIVKROCJMHVMNJTNPGBWPZUHIUKTNXVW;171
GAFIRWSVKK;HDBOSOCXPZKVBJLYJWH;APYXQNGKUAVTMPESEPCGKSQ;171
GWMUORGQSJOEPHEK;HKJWNFQVHESJQKANAVCROGHOGQPPOJRAIU;QJMONCPZEIZIDYMWVVAILAPSWZWFYCOINCVARYHZRRTLJGJ;171
HJXBIXFJDRYKLMQEZFIVBNGNJIJSBEJMZAYGUHDFNDQPMKGQEFC;HPGVWEILDVFEIAVCB;HRDULVFMDLPYDQMOBZITZUMGMWHV;171
HWBPEUFHBAUEJUPSQMTD;IBWABAPIJUNHQINAMYKLTXJMXTUQTYBSGKOQAKGCLQBIZHUG;LGMAQVEZCRNOJH;171
IBRBOXCDJDBJJ;OKYVHPYOIMCKHUXUWHMTVDSVNSLMMWFUKYHMYBGYYTRULRJJ;ENXJJYFGFTM;171
IEMNHEUUHAXWLOYXEEEQOJTBJVVLVMDMQBEJHO;HYZLDUPHPDFIWJDCPQNWWLDMKM;RHXMZVECSMTTPFLYNTSEYVD;171
IJYOQYJUQBGN;LWEBVLLTJZZWGSOAYBHFUFZZZBUIAAILURWHIIRPNNFKMKPDPFQQQI;ETRPJLXNNHA;171
IPPRFXUJPCFIRHLOALBMNZBPYMJVRRTXWKSSHYQLJLWJW;GMKKCJHPPWXCAPVDCXL;ZNBCCEVNYFEBRJFNMUZCDXWTTIXEGTJCCTFOOR;171
JKZDTOCTHLJTYDKRCPVCBBMIPZCGIXKDHOOTKKBPINTTH;UVUKNEWYVP;WWJVAMOCMOKDMOQ;171
JTAONICIRZHBXVKJNKRZCET;CLORHDMEPPGADAICLVWBDYWGHKYOT;NGXDHKNFCEVMMPBMIRWBUOWUBLBJALIZWFQWRP;171
JVJLGPLBYMBDYJGRQRNGIPETJICRVPGVBYXXHJHIVQYQWOLTO;PAMHDNWPCKDKT;DOKCUIPHRLBXOTJYLUWEDKGTWIAGZUYJJFJHGKFKJWKTPQCD;171
KGDMSVLGHVMIUTFLQHI;EHJCULQAQBLRWJOAYUNKY;MDCBIRFECXCWHEAJLIFXPIETMSACMZOKADCKMHXOYLMOLLOQEEJJ;171
NZPZHQQYFRX;AZSSEPJIUBSPQRVEDMAGZJEVIBEGQVLDUOFNVQPXHQTI;LAYLEHIOCASFOKZMUNKEAI;171
QHDOQEDVFGLJRSXHDMGQKKJWQLIASVUIMFBEWRWLRDTL;LXBMBMGZJSCPGTUPKIXWSGJWVHRZHP;PHZEGLNEKHMXYCKPLASBIKVLQNEZ;171
QMGJLFMEDX;IJNLGGUHGKUVTTDBUHMIKVJWDSD;PDAFNKUVCHVRHTWLZUV;171
QVTLWRNFHWBHESYEHZIBDZGT;DOWBMRKJDQKYNQDMNVBRATOQYOP;PFKOTEFGYAKDMDXXBBEUXAZLAMKQPPDPBIUJSKEAOZH;171
REEQLBVVSOMCMQAPTLQTQCHNYAPXWTNFKKRDGXYBTLCDIAKZSPPIXNDSI;THYIPJRAOYPKDTIKCROSEUITARQWXWKDAADUNWQPOQGOZHDFWOIADMPSR;YHBEUZWQVEGE;171
